frame,x,y,z,speed,steer,acc,brake,collision,offtrack,reward
1392,139.19999999999638,-5.456400000000013,0.0,10,356,1,0,0,0,0.1
1393,139.29999999999637,-5.420800000000013,0.0,10,342,1,0,0,0,0.1
1394,139.39999999999637,-5.386600000000013,0.0,10,-1337,1,0,0,0,0.1
1395,139.49999999999636,-5.520300000000013,0.0,10,-2275,1,0,0,0,0.1
1396,139.59999999999636,-5.747800000000013,0.0,10,-1170,1,0,0,0,0.1
1397,139.69999999999635,-5.864800000000013,0.0,10,1369,1,0,0,0,0.1
1398,139.79999999999634,-5.727900000000013,0.0,10,1718,1,0,0,0,0.1
1399,139.89999999999634,-5.556100000000013,0.0,10,470,1,0,0,0,0.1
1400,139.99999999999633,-5.509100000000013,0.0,10,2667,1,0,0,0,0.1
1401,140.09999999999633,-5.242400000000013,0.0,10,2730,1,0,0,0,0.1
1402,140.19999999999632,-4.969400000000014,0.0,10,1026,1,0,0,0,0.1
1403,140.29999999999632,-4.866800000000014,0.0,10,-241,1,0,0,0,0.1
1404,140.3999999999963,-4.890900000000014,0.0,10,1085,1,0,0,0,0.1
1405,140.4999999999963,-4.782400000000013,0.0,10,-345,1,0,0,0,0.1
1406,140.5999999999963,-4.816900000000014,0.0,10,-1642,1,0,0,0,0.1
1407,140.6999999999963,-4.981100000000014,0.0,10,-3,1,0,0,0,0.1
1408,140.7999999999963,-4.981400000000014,0.0,10,122,1,0,0,0,0.1
1409,140.89999999999628,-4.969200000000014,0.0,10,1194,1,0,0,0,0.1
1410,140.99999999999628,-4.849800000000014,0.0,10,1215,1,0,0,0,0.1
1411,141.09999999999627,-4.728300000000014,0.0,10,1417,1,0,0,0,0.1
1412,141.19999999999627,-4.586600000000014,0.0,10,-2276,1,0,0,0,0.1
1413,141.29999999999626,-4.814200000000014,0.0,10,2299,1,0,0,0,0.1
1414,141.39999999999625,-4.584300000000014,0.0,10,2013,1,0,0,0,0.1
1415,141.49999999999625,-4.383000000000014,0.0,10,-563,1,0,0,0,0.1
1416,141.59999999999624,-4.4393000000000145,0.0,10,-2195,1,0,0,0,0.1
1417,141.69999999999624,-4.6588000000000145,0.0,10,-2089,1,0,0,0,0.1
1418,141.79999999999623,-4.867700000000014,0.0,10,874,1,0,0,0,0.1
1419,141.89999999999623,-4.780300000000015,0.0,10,1870,1,0,0,0,0.1
1420,141.99999999999622,-4.593300000000014,0.0,10,84,1,0,0,0,0.1
1421,142.09999999999621,-4.584900000000014,0.0,10,-2789,1,0,0,0,0.1
1422,142.1999999999962,-4.863800000000015,0.0,10,-695,1,1,0,0,0.1
1423,142.2999999999962,-4.933300000000014,0.0,10,652,1,0,0,0,0.1
1424,142.3999999999962,-4.868100000000014,0.0,10,-1555,1,0,0,1,-19.9
1425,142.4999999999962,-5.023600000000014,0.0,10,2143,1,0,0,0,0.1
1426,142.5999999999962,-4.809300000000015,0.0,10,77,1,0,0,0,0.1
1427,142.69999999999618,-4.801600000000015,0.0,10,2922,1,0,0,0,0.1
1428,142.79999999999617,-4.5094000000000145,0.0,10,2039,1,0,0,0,0.1
1429,142.89999999999617,-4.3055000000000145,0.0,10,2509,1,0,0,0,0.1
1430,142.99999999999616,-4.054600000000015,0.0,10,843,1,0,0,0,0.1
1431,143.09999999999616,-3.970300000000015,0.0,10,-2357,1,0,0,1,-19.9
1432,143.19999999999615,-4.206000000000015,0.0,10,-278,1,0,0,0,0.1
1433,143.29999999999615,-4.233800000000015,0.0,10,-869,1,0,0,0,0.1
1434,143.39999999999614,-4.320700000000015,0.0,10,-2646,1,0,0,0,0.1
1435,143.49999999999613,-4.585300000000014,0.0,10,-1195,1,0,0,0,0.1
1436,143.59999999999613,-4.704800000000015,0.0,10,1739,1,0,0,0,0.1
1437,143.69999999999612,-4.530900000000015,0.0,10,-2080,1,0,0,0,0.1
1438,143.79999999999612,-4.738900000000015,0.0,10,1909,1,0,0,0,0.1
1439,143.8999999999961,-4.548000000000015,0.0,10,1479,1,0,0,0,0.1
1440,143.9999999999961,-4.400100000000015,0.0,10,1097,1,0,0,0,0.1
1441,144.0999999999961,-4.290400000000015,0.0,10,1216,1,0,0,0,0.1
1442,144.1999999999961,-4.168800000000015,0.0,10,-2440,1,0,0,0,0.1
1443,144.2999999999961,-4.412800000000015,0.0,10,-468,1,0,0,0,0.1
1444,144.39999999999608,-4.459600000000015,0.0,10,1799,1,0,0,0,0.1
1445,144.49999999999608,-4.279700000000015,0.0,10,-2395,1,0,0,0,0.1
1446,144.59999999999607,-4.519200000000015,0.0,10,2980,1,0,0,0,0.1
1447,144.69999999999607,-4.221200000000015,0.0,10,719,1,0,0,0,0.1
1448,144.79999999999606,-4.149300000000014,0.0,10,-546,1,0,0,0,0.1
1449,144.89999999999606,-4.203900000000014,0.0,10,2596,1,0,0,0,0.1
1450,144.99999999999605,-3.9443000000000144,0.0,10,-1472,1,0,0,0,0.1
1451,145.09999999999604,-4.091500000000014,0.0,10,-1061,1,0,0,0,0.1
1452,145.19999999999604,-4.197600000000014,0.0,10,1769,1,0,0,0,0.1
1453,145.29999999999603,-4.020700000000014,0.0,10,935,1,0,0,0,0.1
1454,145.39999999999603,-3.927200000000014,0.0,10,1110,1,0,0,0,0.1
1455,145.49999999999602,-3.8162000000000136,0.0,10,2666,1,0,0,0,0.1
1456,145.59999999999602,-3.5496000000000136,0.0,10,-1828,1,0,0,0,0.1
1457,145.699999999996,-3.7324000000000135,0.0,10,-419,1,1,0,0,0.1
1458,145.799999999996,-3.7743000000000135,0.0,10,-2829,1,0,0,0,0.1
1459,145.899999999996,-4.057200000000013,0.0,10,1625,1,0,0,0,0.1
1460,145.999999999996,-3.894700000000013,0.0,10,-1802,1,0,0,0,0.1
1461,146.099999999996,-4.074900000000013,0.0,10,-1766,1,0,0,0,0.1
1462,146.19999999999598,-4.2515000000000125,0.0,10,1591,1,0,0,0,0.1
1463,146.29999999999598,-4.092400000000013,0.0,10,518,1,0,0,0,0.1
1464,146.39999999999597,-4.040600000000013,0.0,10,1165,1,0,0,0,0.1
1465,146.49999999999596,-3.924100000000013,0.0,10,2114,1,0,0,0,0.1
1466,146.59999999999596,-3.712700000000013,0.0,10,-2240,1,0,0,0,0.1
1467,146.69999999999595,-3.9367000000000134,0.0,10,1258,1,0,0,0,0.1
1468,146.79999999999595,-3.8109000000000135,0.0,10,2753,1,0,0,0,0.1
1469,146.89999999999594,-3.5356000000000134,0.0,10,-2987,1,0,0,0,0.1
1470,146.99999999999594,-3.8343000000000136,0.0,10,-2036,1,0,0,0,0.1
1471,147.09999999999593,-4.037900000000014,0.0,10,-2920,1,0,0,0,0.1
1472,147.19999999999592,-4.329900000000014,0.0,10,82,1,0,0,0,0.1
1473,147.29999999999592,-4.321700000000013,0.0,10,-1884,1,0,0,0,0.1
1474,147.3999999999959,-4.510100000000013,0.0,10,-2763,1,0,0,0,0.1
1475,147.4999999999959,-4.786400000000013,0.0,10,2985,1,0,0,0,0.1
1476,147.5999999999959,-4.487900000000013,0.0,10,466,1,0,0,0,0.1
1477,147.6999999999959,-4.441300000000013,0.0,10,-1243,1,0,0,0,0.1
1478,147.7999999999959,-4.565600000000013,0.0,10,-2447,1,0,0,0,0.1
1479,147.89999999999588,-4.810300000000013,0.0,10,1034,1,0,0,0,0.1
1480,147.99999999999588,-4.706900000000013,0.0,10,-737,1,0,0,0,0.1
1481,148.09999999999587,-4.780600000000013,0.0,10,-2271,1,0,0,0,0.1
1482,148.19999999999587,-5.007700000000013,0.0,10,611,1,0,0,0,0.1
1483,148.29999999999586,-4.946600000000013,0.0,10,-96,1,0,0,0,0.1
1484,148.39999999999586,-4.956200000000013,0.0,10,2642,1,0,0,0,0.1
1485,148.49999999999585,-4.6920000000000135,0.0,10,2092,1,0,0,1,-19.9
1486,148.59999999999584,-4.482800000000013,0.0,10,1351,1,0,0,0,0.1
1487,148.69999999999584,-4.347700000000014,0.0,10,-1060,1,0,0,0,0.1
1488,148.79999999999583,-4.453700000000014,0.0,10,-2102,1,0,0,0,0.1
1489,148.89999999999583,-4.663900000000014,0.0,10,-1928,1,0,0,0,0.1
1490,148.99999999999582,-4.856700000000014,0.0,10,-746,1,0,0,0,0.1
1491,149.09999999999582,-4.9313000000000144,0.0,10,2617,1,0,0,0,0.1
1492,149.1999999999958,-4.669600000000014,0.0,10,-1821,1,0,0,0,0.1
1493,149.2999999999958,-4.851700000000014,0.0,10,-457,1,0,0,0,0.1
1494,149.3999999999958,-4.897400000000014,0.0,10,-597,1,0,0,0,0.1
1495,149.4999999999958,-4.957100000000015,0.0,10,1089,1,0,0,0,0.1
1496,149.5999999999958,-4.8482000000000145,0.0,10,-1621,1,0,0,0,0.1
1497,149.69999999999578,-5.010300000000014,0.0,10,1103,1,0,0,0,0.1
1498,149.79999999999578,-4.900000000000015,0.0,10,-161,1,0,0,0,0.1
1499,149.89999999999577,-4.916100000000014,0.0,10,2516,1,0,0,0,0.1
1500,149.99999999999577,-4.6645000000000145,0.0,10,-2709,1,0,0,0,0.1
1501,150.09999999999576,-4.935400000000015,0.0,10,-1578,1,0,0,0,0.1
1502,150.19999999999575,-5.093200000000015,0.0,10,947,1,0,0,0,0.1
1503,150.29999999999575,-4.998500000000014,0.0,10,2553,1,0,0,0,0.1
1504,150.39999999999574,-4.743200000000014,0.0,10,-597,1,0,0,0,0.1
1505,150.49999999999574,-4.802900000000014,0.0,10,407,1,0,0,0,0.1
1506,150.59999999999573,-4.762200000000014,0.0,10,298,1,0,0,0,0.1
1507,150.69999999999573,-4.732400000000014,0.0,10,199,1,0,0,0,0.1
1508,150.79999999999572,-4.712500000000015,0.0,10,2054,1,0,0,0,0.1
1509,150.8999999999957,-4.5071000000000145,0.0,10,2430,1,0,0,0,0.1
1510,150.9999999999957,-4.264100000000014,0.0,10,-2594,1,0,0,1,-19.9
1511,151.0999999999957,-4.5235000000000145,0.0,10,-862,1,0,0,0,0.1
1512,151.1999999999957,-4.609700000000014,0.0,10,-1181,1,0,0,0,0.1
1513,151.2999999999957,-4.727800000000014,0.0,10,65,1,0,0,0,0.1
1514,151.39999999999569,-4.7213000000000145,0.0,10,-1269,1,0,0,0,0.1
1515,151.49999999999568,-4.8482000000000145,0.0,10,366,1,1,0,0,0.1
1516,151.59999999999567,-4.8116000000000145,0.0,10,-134,1,1,0,0,0.1
1517,151.69999999999567,-4.825000000000014,0.0,10,640,1,0,0,0,0.1
1518,151.79999999999566,-4.761000000000014,0.0,10,-1949,1,0,0,0,0.1
1519,151.89999999999566,-4.955900000000014,0.0,10,-1207,1,0,0,0,0.1
1520,151.99999999999565,-5.076600000000014,0.0,10,-2999,1,0,0,0,0.1
1521,152.09999999999565,-5.376500000000014,0.0,10,516,1,1,0,0,0.1
1522,152.19999999999564,-5.324900000000015,0.0,10,2690,1,0,0,0,0.1
1523,152.29999999999563,-5.0559000000000145,0.0,10,-102,1,0,0,0,0.1
1524,152.39999999999563,-5.066100000000015,0.0,10,-2254,1,0,0,0,0.1
1525,152.49999999999562,-5.291500000000014,0.0,10,-2456,1,0,0,0,0.1
1526,152.59999999999562,-5.537100000000014,0.0,10,564,1,0,0,0,0.1
1527,152.6999999999956,-5.480700000000014,0.0,10,953,1,0,0,0,0.1
1528,152.7999999999956,-5.385400000000014,0.0,10,569,1,0,0,0,0.1
1529,152.8999999999956,-5.328500000000014,0.0,10,1897,1,0,0,0,0.1
1530,152.9999999999956,-5.138800000000014,0.0,10,1539,1,0,0,0,0.1
1531,153.0999999999956,-4.984900000000014,0.0,10,-2447,1,0,0,0,0.1
1532,153.19999999999558,-5.229600000000014,0.0,10,682,1,0,0,0,0.1
1533,153.29999999999558,-5.161400000000014,0.0,10,2373,1,0,0,0,0.1
1534,153.39999999999557,-4.9241000000000135,0.0,10,2737,1,0,0,0,0.1
1535,153.49999999999557,-4.650400000000014,0.0,10,-2892,1,0,0,0,0.1
1536,153.59999999999556,-4.939600000000014,0.0,10,2799,1,0,0,0,0.1
1537,153.69999999999555,-4.659700000000014,0.0,10,330,1,0,0,0,0.1
1538,153.79999999999555,-4.626700000000014,0.0,10,-2917,1,0,0,0,0.1
1539,153.89999999999554,-4.918400000000013,0.0,10,2232,1,0,0,0,0.1
1540,153.99999999999554,-4.695200000000013,0.0,10,-324,1,0,0,0,0.1
1541,154.09999999999553,-4.727600000000013,0.0,10,1916,1,0,0,0,0.1
1542,154.19999999999553,-4.536000000000013,0.0,10,2163,1,1,0,0,0.1
1543,154.29999999999552,-4.3197000000000125,0.0,10,-1658,1,0,0,0,0.1
1544,154.39999999999552,-4.4855000000000125,0.0,10,-310,1,0,0,0,0.1
1545,154.4999999999955,-4.516500000000012,0.0,10,179,1,0,0,0,0.1
1546,154.5999999999955,-4.498600000000012,0.0,10,-2645,1,0,0,0,0.1
1547,154.6999999999955,-4.763100000000012,0.0,10,2201,1,0,0,0,0.1
1548,154.7999999999955,-4.543000000000012,0.0,10,858,1,0,0,0,0.1
1549,154.8999999999955,-4.457200000000012,0.0,10,586,1,0,0,0,0.1
1550,154.99999999999548,-4.398600000000012,0.0,10,536,1,0,0,0,0.1
1551,155.09999999999548,-4.345000000000011,0.0,10,-390,1,1,0,0,0.1
1552,155.19999999999547,-4.384000000000011,0.0,10,-835,1,0,0,0,0.1
1553,155.29999999999546,-4.467500000000011,0.0,10,820,1,0,0,0,0.1
1554,155.39999999999546,-4.385500000000011,0.0,10,-2273,1,0,0,0,0.1
1555,155.49999999999545,-4.612800000000011,0.0,10,-2818,1,0,0,0,0.1
1556,155.59999999999545,-4.89460000000001,0.0,10,224,1,0,0,0,0.1
1557,155.69999999999544,-4.87220000000001,0.0,10,1787,1,0,0,0,0.1
1558,155.79999999999544,-4.69350000000001,0.0,10,-1899,1,0,0,0,0.1
1559,155.89999999999543,-4.88340000000001,0.0,10,845,1,0,0,0,0.1
1560,155.99999999999542,-4.7989000000000095,0.0,10,-2804,1,0,0,0,0.1
1561,156.09999999999542,-5.07930000000001,0.0,10,1452,1,0,0,0,0.1
1562,156.1999999999954,-4.93410000000001,0.0,10,1133,1,0,0,0,0.1
1563,156.2999999999954,-4.82080000000001,0.0,10,202,1,0,0,0,0.1
1564,156.3999999999954,-4.80060000000001,0.0,10,2797,1,0,0,0,0.1
1565,156.4999999999954,-4.52090000000001,0.0,10,-26,1,0,0,0,0.1
1566,156.5999999999954,-4.52350000000001,0.0,10,-2624,1,0,0,0,0.1
1567,156.69999999999538,-4.7859000000000105,0.0,10,1504,1,0,0,0,0.1
1568,156.79999999999538,-4.63550000000001,0.0,10,-2909,1,0,0,0,0.1
1569,156.89999999999537,-4.92640000000001,0.0,10,2902,1,0,0,0,0.1
1570,156.99999999999537,-4.636200000000009,0.0,10,-246,1,0,0,0,0.1
1571,157.09999999999536,-4.66080000000001,0.0,10,-1678,1,0,0,0,0.1
1572,157.19999999999536,-4.8286000000000096,0.0,10,-55,1,0,0,0,0.1
1573,157.29999999999535,-4.834100000000009,0.0,10,389,1,0,0,0,0.1
1574,157.39999999999534,-4.795200000000009,0.0,10,2533,1,0,0,0,0.1
1575,157.49999999999534,-4.541900000000009,0.0,10,-1851,1,0,0,0,0.1
1576,157.59999999999533,-4.727000000000009,0.0,10,1524,1,0,0,0,0.1
1577,157.69999999999533,-4.574600000000009,0.0,10,18,1,0,0,0,0.1
1578,157.79999999999532,-4.572800000000009,0.0,10,1009,1,0,0,0,0.1
1579,157.89999999999532,-4.471900000000009,0.0,10,-2203,1,0,0,0,0.1
1580,157.9999999999953,-4.692200000000009,0.0,10,-2935,1,0,0,0,0.1
1581,158.0999999999953,-4.9857000000000085,0.0,10,-2313,1,1,0,0,0.1
1582,158.1999999999953,-5.2170000000000085,0.0,10,2245,1,0,0,0,0.1
1583,158.2999999999953,-4.992500000000009,0.0,10,-1842,1,0,0,0,0.1
1584,158.3999999999953,-5.176700000000008,0.0,10,1930,1,1,0,0,0.1
1585,158.49999999999528,-4.983700000000009,0.0,10,2714,1,0,0,0,0.1
1586,158.59999999999528,-4.712300000000009,0.0,10,2462,1,0,1,0,-9.9
1587,158.69999999999527,-4.466100000000009,0.0,5.0,-2762,1,0,0,0,0.05
1588,158.79999999999526,-4.742300000000009,0.0,10,-190,1,0,0,0,0.1
1589,158.89999999999526,-4.761300000000009,0.0,10,47,1,0,0,0,0.1
1590,158.99999999999525,-4.7566000000000095,0.0,10,1725,1,0,0,0,0.1
1591,159.09999999999525,-4.584100000000009,0.0,10,1429,1,0,0,0,0.1
1592,159.19999999999524,-4.441200000000009,0.0,10,-26,1,1,0,0,0.1
1593,159.29999999999524,-4.443800000000009,0.0,10,2376,1,0,0,0,0.1
1594,159.39999999999523,-4.20620000000001,0.0,10,-2391,1,0,0,0,0.1
1595,159.49999999999523,-4.445300000000009,0.0,10,501,1,0,0,0,0.1
1596,159.59999999999522,-4.39520000000001,0.0,10,-2997,1,0,0,0,0.1
1597,159.6999999999952,-4.694900000000009,0.0,10,-1526,1,0,0,0,0.1
1598,159.7999999999952,-4.847500000000009,0.0,10,1444,1,0,0,0,0.1
1599,159.8999999999952,-4.703100000000009,0.0,10,-1045,1,0,0,0,0.1
1600,159.9999999999952,-4.807600000000009,0.0,10,-2330,1,0,0,0,0.1
1601,160.0999999999952,-5.040600000000008,0.0,10,836,1,0,0,0,0.1
1602,160.19999999999519,-4.957000000000009,0.0,10,-1770,1,0,0,0,0.1
1603,160.29999999999518,-5.134000000000008,0.0,10,1585,1,0,0,0,0.1
1604,160.39999999999517,-4.975500000000008,0.0,10,-234,1,0,0,0,0.1
1605,160.49999999999517,-4.998900000000008,0.0,10,-1974,1,0,0,0,0.1
1606,160.59999999999516,-5.196300000000008,0.0,10,1008,1,0,0,0,0.1
1607,160.69999999999516,-5.095500000000008,0.0,10,-232,1,1,0,0,0.1
1608,160.79999999999515,-5.1187000000000085,0.0,10,-544,1,0,0,0,0.1
1609,160.89999999999515,-5.173100000000009,0.0,10,2960,1,0,0,0,0.1
1610,160.99999999999514,-4.877100000000008,0.0,10,2330,1,1,0,0,0.1
1611,161.09999999999513,-4.644100000000009,0.0,10,2494,1,0,0,0,0.1
1612,161.19999999999513,-4.394700000000009,0.0,10,-2586,1,0,0,0,0.1
1613,161.29999999999512,-4.6533000000000095,0.0,10,-1583,1,0,0,0,0.1
1614,161.39999999999512,-4.811600000000009,0.0,10,-2956,1,0,0,0,0.1
1615,161.4999999999951,-5.1072000000000095,0.0,10,415,1,0,0,0,0.1
1616,161.5999999999951,-5.065700000000009,0.0,10,910,1,0,0,0,0.1
1617,161.6999999999951,-4.974700000000009,0.0,10,-2568,1,0,0,0,0.1
1618,161.7999999999951,-5.231500000000009,0.0,10,-2460,1,1,0,0,0.1
1619,161.8999999999951,-5.47750000000001,0.0,10,712,1,0,0,0,0.1
1620,161.99999999999508,-5.40630000000001,0.0,10,-661,1,0,0,0,0.1
1621,162.09999999999508,-5.472400000000009,0.0,10,1231,1,0,0,0,0.1
1622,162.19999999999507,-5.349300000000009,0.0,10,-1996,1,0,0,0,0.1
1623,162.29999999999507,-5.5489000000000095,0.0,10,-2197,1,0,0,0,0.1
1624,162.39999999999506,-5.76860000000001,0.0,10,2537,1,0,0,0,0.1
1625,162.49999999999505,-5.51490000000001,0.0,10,237,1,0,0,0,0.1
1626,162.59999999999505,-5.49120000000001,0.0,10,1147,1,0,0,0,0.1
1627,162.69999999999504,-5.37650000000001,0.0,10,547,1,0,0,0,0.1
1628,162.79999999999504,-5.321800000000009,0.0,10,2543,1,0,0,0,0.1
1629,162.89999999999503,-5.06750000000001,0.0,10,-1298,1,0,0,0,0.1
1630,162.99999999999503,-5.19730000000001,0.0,10,718,1,0,0,0,0.1
1631,163.09999999999502,-5.12550000000001,0.0,10,-1103,1,0,0,0,0.1
1632,163.19999999999501,-5.23580000000001,0.0,10,445,1,0,0,0,0.1
1633,163.299999999995,-5.19130000000001,0.0,10,1808,1,0,0,0,0.1
1634,163.399999999995,-5.01050000000001,0.0,10,-1002,1,0,0,0,0.1
1635,163.499999999995,-5.11070000000001,0.0,10,-1836,1,0,0,0,0.1
1636,163.599999999995,-5.29430000000001,0.0,10,-180,1,0,0,0,0.1
1637,163.699999999995,-5.31230000000001,0.0,10,2156,1,0,0,0,0.1
1638,163.79999999999498,-5.09670000000001,0.0,10,1357,1,0,0,0,0.1
1639,163.89999999999498,-4.96100000000001,0.0,10,475,1,0,0,0,0.1
1640,163.99999999999497,-4.91350000000001,0.0,10,393,1,0,0,0,0.1
1641,164.09999999999496,-4.87420000000001,0.0,10,-2944,1,0,0,0,0.1
1642,164.19999999999496,-5.16860000000001,0.0,10,-1308,1,0,0,0,0.1
1643,164.29999999999495,-5.29940000000001,0.0,10,1642,1,0,0,0,0.1
1644,164.39999999999495,-5.13520000000001,0.0,10,-1918,1,0,0,0,0.1
1645,164.49999999999494,-5.32700000000001,0.0,10,-1105,1,0,0,0,0.1
1646,164.59999999999494,-5.43750000000001,0.0,10,976,1,0,0,0,0.1
1647,164.69999999999493,-5.33990000000001,0.0,10,884,1,0,0,0,0.1
1648,164.79999999999492,-5.25150000000001,0.0,10,-1921,1,0,0,0,0.1
1649,164.89999999999492,-5.44360000000001,0.0,10,-1852,1,0,0,0,0.1
1650,164.9999999999949,-5.62880000000001,0.0,10,-1494,1,0,0,0,0.1
1651,165.0999999999949,-5.77820000000001,0.0,10,80,1,0,0,0,0.1
1652,165.1999999999949,-5.77020000000001,0.0,10,-2474,1,0,0,0,0.1
1653,165.2999999999949,-6.01760000000001,0.0,10,967,1,0,0,0,0.1
1654,165.3999999999949,-5.920900000000009,0.0,10,-2597,1,0,0,0,0.1
1655,165.49999999999488,-6.180600000000009,0.0,10,-1713,1,0,0,0,0.1
1656,165.59999999999488,-6.351900000000009,0.0,10,-1652,1,0,0,0,0.1
1657,165.69999999999487,-6.51710000000001,0.0,10,269,1,0,0,0,0.1
1658,165.79999999999487,-6.4902000000000095,0.0,10,405,1,0,0,0,0.1
1659,165.89999999999486,-6.44970000000001,0.0,10,227,1,0,0,0,0.1
1660,165.99999999999486,-6.427000000000009,0.0,10,549,1,0,0,0,0.1
1661,166.09999999999485,-6.372100000000009,0.0,10,-2957,1,0,0,0,0.1
1662,166.19999999999484,-6.6678000000000095,0.0,10,-916,1,0,0,0,0.1
1663,166.29999999999484,-6.759400000000009,0.0,10,-2913,1,0,0,0,0.1
1664,166.39999999999483,-7.050700000000009,0.0,10,-49,1,0,0,0,0.1
1665,166.49999999999483,-7.055600000000009,0.0,10,-2637,1,0,0,0,0.1
1666,166.59999999999482,-7.319300000000009,0.0,10,-71,1,0,0,0,0.1
1667,166.69999999999482,-7.326400000000009,0.0,10,1803,1,0,0,0,0.1
1668,166.7999999999948,-7.1461000000000094,0.0,10,1077,1,0,0,0,0.1
1669,166.8999999999948,-7.038400000000009,0.0,10,1563,1,0,0,0,0.1
1670,166.9999999999948,-6.882100000000009,0.0,10,-100,1,0,1,0,-9.9
1671,167.0999999999948,-6.892100000000009,0.0,5.0,2986,1,1,0,0,0.05
1672,167.1999999999948,-6.5935000000000095,0.0,10,1787,1,0,0,0,0.1
1673,167.29999999999478,-6.414800000000009,0.0,10,2387,1,0,0,0,0.1
1674,167.39999999999478,-6.17610000000001,0.0,10,1091,1,0,0,0,0.1
1675,167.49999999999477,-6.06700000000001,0.0,10,1741,1,0,0,0,0.1
1676,167.59999999999476,-5.89290000000001,0.0,10,604,1,0,0,0,0.1
1677,167.69999999999476,-5.83250000000001,0.0,10,-1792,1,0,0,0,0.1
1678,167.79999999999475,-6.01170000000001,0.0,10,-2145,1,0,0,0,0.1
1679,167.89999999999475,-6.22620000000001,0.0,10,1718,1,0,0,0,0.1
1680,167.99999999999474,-6.05440000000001,0.0,10,2352,1,1,0,0,0.1
1681,168.09999999999474,-5.81920000000001,0.0,10,385,1,0,0,0,0.1
1682,168.19999999999473,-5.78070000000001,0.0,10,-1829,1,1,0,0,0.1
1683,168.29999999999472,-5.96360000000001,0.0,10,-430,1,0,0,0,0.1
1684,168.39999999999472,-6.00660000000001,0.0,10,-2363,1,0,0,0,0.1
1685,168.4999999999947,-6.24290000000001,0.0,10,-1117,1,0,0,0,0.1
1686,168.5999999999947,-6.35460000000001,0.0,10,2087,1,0,0,0,0.1
1687,168.6999999999947,-6.14590000000001,0.0,10,2016,1,0,0,0,0.1
1688,168.7999999999947,-5.94430000000001,0.0,10,-455,1,0,0,0,0.1
1689,168.8999999999947,-5.98980000000001,0.0,10,1959,1,0,0,0,0.1
1690,168.99999999999469,-5.79390000000001,0.0,10,-898,1,0,0,0,0.1
1691,169.09999999999468,-5.88370000000001,0.0,10,962,1,0,0,0,0.1
1692,169.19999999999467,-5.78750000000001,0.0,10,1064,1,0,0,0,0.1
1693,169.29999999999467,-5.6811000000000105,0.0,10,-2483,1,0,0,0,0.1
1694,169.39999999999466,-5.929400000000011,0.0,10,2261,1,0,0,0,0.1
1695,169.49999999999466,-5.703300000000011,0.0,10,-2280,1,0,0,0,0.1
1696,169.59999999999465,-5.931300000000011,0.0,10,-2913,1,0,0,0,0.1
1697,169.69999999999465,-6.222600000000011,0.0,10,-99,1,0,0,0,0.1
1698,169.79999999999464,-6.232500000000011,0.0,10,1762,1,0,0,0,0.1
1699,169.89999999999463,-6.056300000000011,0.0,10,-2952,1,0,0,0,0.1
1700,169.99999999999463,-6.351500000000011,0.0,10,-638,1,0,0,0,0.1
1701,170.09999999999462,-6.415300000000011,0.0,10,-865,1,0,0,0,0.1
1702,170.19999999999462,-6.501800000000011,0.0,10,1192,1,0,0,0,0.1
1703,170.2999999999946,-6.382600000000011,0.0,10,-138,1,0,0,0,0.1
1704,170.3999999999946,-6.3964000000000105,0.0,10,-1459,1,0,0,0,0.1
1705,170.4999999999946,-6.542300000000011,0.0,10,1540,1,0,0,0,0.1
1706,170.5999999999946,-6.388300000000011,0.0,10,-228,1,0,0,0,0.1
1707,170.6999999999946,-6.411100000000011,0.0,10,-676,1,0,0,0,0.1
1708,170.79999999999458,-6.478700000000011,0.0,10,557,1,0,0,0,0.1
1709,170.89999999999458,-6.423000000000011,0.0,10,1154,1,0,0,0,0.1
1710,170.99999999999457,-6.3076000000000105,0.0,10,-691,1,0,0,0,0.1
1711,171.09999999999457,-6.37670000000001,0.0,10,1158,1,0,0,0,0.1
1712,171.19999999999456,-6.26090000000001,0.0,10,416,1,0,0,0,0.1
1713,171.29999999999455,-6.21930000000001,0.0,10,2539,1,0,0,0,0.1
1714,171.39999999999455,-5.9654000000000105,0.0,10,-2053,1,0,0,0,0.1
1715,171.49999999999454,-6.170700000000011,0.0,10,-2714,1,0,0,0,0.1
1716,171.59999999999454,-6.442100000000011,0.0,10,-334,1,0,0,0,0.1
1717,171.69999999999453,-6.475500000000011,0.0,10,-1272,1,0,0,0,0.1
1718,171.79999999999453,-6.602700000000011,0.0,10,-1022,1,0,0,0,0.1
1719,171.89999999999452,-6.704900000000011,0.0,10,1196,1,0,0,0,0.1
1720,171.99999999999451,-6.585300000000011,0.0,10,-2790,1,0,0,0,0.1
1721,172.0999999999945,-6.864300000000011,0.0,10,-525,1,0,0,0,0.1
1722,172.1999999999945,-6.916800000000011,0.0,10,-789,1,0,0,0,0.1
1723,172.2999999999945,-6.995700000000011,0.0,10,-336,1,0,0,0,0.1
1724,172.3999999999945,-7.029300000000011,0.0,10,1680,1,0,0,0,0.1
1725,172.4999999999945,-6.861300000000011,0.0,10,-2348,1,0,0,0,0.1
1726,172.59999999999448,-7.0961000000000105,0.0,10,-2184,1,0,0,0,0.1
